ISBN_KEY,ISBN_NAME
conf/ecoop/2010ramse,978-1-4503-0536-5
conf/ecoop/1993,3-540-57120-5
conf/ecoop/1989,0-521-38232-7
conf/ecoop/2016pmldc,978-1-4503-4775-4
conf/ecoop/1991,3-540-54262-0
conf/ecoop/2009cop,978-1-60558-538-3
conf/ecoop/2013ftfjp,978-1-4503-2042-9
conf/ecoop/2012ftfjp,978-1-4503-1272-1
conf/ecoop/2013cop,978-1-4503-2040-5
conf/ecoop/2012,978-3-642-31056-0
conf/ecoop/2011,978-3-642-22654-0
conf/ecoop/2008,978-3-540-70591-8
conf/ecoop/2013icooolps,978-1-4503-2045-0
conf/ecoop/2009ftfjp,978-1-60558-540-6
conf/ecoop/2012ramse,978-1-4503-1277-6
conf/ecoop/2005,3-540-27992-X
conf/ecoop/2002,3-540-43759-2
conf/ecoop/1994,3-540-58202-9
conf/ecoop/2015maspeghi,978-1-4503-3659-8
conf/ecoop/2009ramse,978-1-60558-548-2
conf/ecoop/2012cop,978-1-4503-1276-9
conf/ecoop/2013acme,978-1-4503-2036-8
conf/ecoop/2014cop,978-1-4503-2861-6
conf/ecoop/2013sesos,978-1-4503-2048-1
conf/ecoop/2014plas,978-1-4503-2862-3
conf/ecoop/2013pmde,978-1-4503-2047-4
conf/ecoop/2010cop,978-1-4503-0531-0
conf/ecoop/2015icooolps,978-1-4503-3657-4
conf/ecoop/2016,978-3-95977-014-9
conf/ecoop/2011ftfjp,978-1-4503-0893-9
conf/ecoop/2013coompl,978-1-4503-2039-9
conf/ecoop/2013globaldsl,978-1-4503-2043-6
conf/ecoop/2006,3-540-35726-2
conf/ecoop/2015cop,978-1-4503-3654-3
conf/ecoop/2015plas,978-1-4503-3661-1
conf/ecoop/2010ftfjp,978-1-4503-0540-2
conf/ecoop/2007,978-3-540-73588-5
conf/ecoop/2000,3-540-67660-0
conf/ecoop/2016ftfjp,978-1-4503-4439-5
conf/ecoop/2014icooolps,978-1-4503-2914-9
conf/ecoop/1995,3-540-60160-0
conf/ecoop/97,3-540-63089-9
conf/ecoop/2013,978-3-642-39037-1
conf/ecoop/2016icooolps,978-1-4503-4837-9
conf/ecoop/2017,978-3-95977-035-4
conf/ecoop/2014,978-3-662-44201-2
conf/ecoop/2015,978-3-939897-86-6
conf/ecoop/2014scala,978-1-4503-2868-5
conf/ecoop/2010icooolps,978-1-4503-0537-2
conf/ecoop/2010,978-3-642-14106-5
conf/ecoop/1992,3-540-55668-0
conf/ecoop/1996,3-540-61439-7
conf/ecoop/2004,3-540-22159-X
conf/ecoop/2014ftfjp,978-1-4503-2866-1
conf/acs/1983,3-540-16047-7
conf/acs/1983,0-387-16047-7
conf/bliss/2009,978-0-7695-3754-2
conf/bliss/2008,978-0-7695-3265-3
conf/bliss/2007,0-7695-2919-4
conf/dsmml/2004,3-540-29073-7
conf/etra/2012,978-1-4503-1221-9
conf/etra/2002,1-58113-467-3
conf/etra/2016,978-1-4503-4125-7
conf/etra/2006,1-59593-305-0
conf/etra/2000,1-58113-280-8
conf/etra/2014,978-1-4503-2751-0
conf/etra/2010,978-1-60558-994-7
conf/etra/2004,1-58113-825-3
conf/ACMdis/2014c,978-1-4503-2903-3
conf/ACMdis/2012,978-1-4503-1210-3
conf/ACMdis/2008,978-1-60558-002-9
conf/ACMdis/2002,1-58113-515-7
conf/ACMdis/2017c,978-1-4503-4991-8
conf/ACMdis/2016,978-1-4503-4031-1
conf/ACMdis/2006,1-59593-367-0
conf/ACMdis/2000,1-58113-219-0
conf/ACMdis/1995,0-89791-673-5
conf/ACMdis/2017,978-1-4503-4922-2
conf/ACMdis/2014,978-1-4503-2902-6
conf/ACMdis/2010,978-1-4503-0103-9
conf/ACMdis/1997,0-89791-863-0
conf/ACMdis/2004,1-58113-787-7
conf/mata/2003,3-540-20298-6
conf/mata/2001,3-540-42460-1
conf/mata/2005,3-540-29410-4
conf/mata/2002,3-540-00021-6
conf/mata/2000,3-540-41069-4
conf/mata/2004,3-540-23423-3
conf/wbir/2003,3-540-20343-5
conf/wbir/2012,978-3-642-31339-4
conf/wbir/2006,3-540-35648-7
conf/wbir/2014,978-3-319-08553-1
conf/wbir/2010,978-3-642-14365-6
conf/muscle/2011,978-3-642-32435-2
conf/wstfeus/2003,0-7695-1937-7
conf/wstfeus/2004,0-7695-2123-1
conf/ifip8-5/1993,0-444-81560-0
conf/hpn/1998,0-412-84660-8
conf/hpn/1994,0-444-82023-X
conf/hpn/1995,0-412-73290-4
conf/hpn/1992,0-444-81481-7
conf/hpn/1997,0-412-82070-6
conf/hpts/1987,3-540-51085-0
conf/icsap/2009,978-0-7695-3594-4
conf/icsap/2010,978-0-7695-3960-7
conf/wdfia/2009,978-1-84102-230-7
conf/wdfia/2012,978-1-84102-316-8
conf/wdfia/2011,978-1-84102-285-7
conf/jobim/2000,3-540-42242-0
conf/enc/2009,978-0-7695-3882-2
conf/enc/2003,0-7695-1915-6
conf/enc/2008,978-0-7695-3439-8
conf/enc/2005,0-7695-2454-0
conf/enc/2006,0-7695-2666-7
conf/enc/2007,0-7695-2899-6
conf/enc/2013,978-0-7695-5087-9
conf/enc/2004,0-7695-2160-6
conf/tcgov/2005,3-540-25016-6
conf/psivt/2015w,978-3-319-30284-3
conf/psivt/2009,978-3-540-92956-7
conf/psivt/2006,3-540-68297-X
conf/psivt/2007,978-3-540-77128-9
conf/psivt/2013w,978-3-642-53925-1
conf/psivt/2011-1,978-3-642-25366-9
conf/psivt/2013,978-3-642-53841-4
conf/psivt/2011-2,978-3-642-25345-4
conf/psivt/2015,978-3-319-29450-6
conf/imr/2009,978-3-642-04318-5
conf/imr/2009,978-3-642-04319-2
conf/imr/2012,978-3-642-33572-3
conf/imr/2012,978-3-642-33573-0
conf/imr/2011,978-3-642-24733-0
conf/imr/2011,978-3-642-24734-7
conf/imr/2008,978-3-642-09970-0
conf/imr/2005,978-3-540-25137-8
conf/imr/2006,978-3-540-34957-0
conf/imr/2007,978-3-540-75102-1
conf/imr/2013,978-3-319-02334-2
conf/imr/2013,978-3-319-02335-9
conf/imr/2010,978-3-642-15413-3
conf/imr/2010,978-3-642-15414-0
conf/ic3d/2011,978-1-4799-1577-4
conf/ic3d/2016,978-1-5090-5743-6
conf/ic3d/2013,978-1-4799-3203-0
conf/ic3d/2014,978-1-4799-8023-9
conf/ic3d/2015,978-1-5090-1265-7
conf/mdeis/2006,978-972-8865-56-6
conf/psse/2007,978-3-642-14334-2
conf/psse/2004,
conf/bics/2012,978-3-642-31560-2
conf/bics/2016,978-3-319-49684-9
conf/bics/2013,978-3-642-38785-2
conf/avss/2009,978-0-7695-3718-4
conf/avss/2003,0-7695-1971-7
conf/avss/2011,978-1-4577-0845-9
conf/avss/2008,978-0-7695-3341-4
conf/avss/2005,0-7803-9385-6
conf/avss/2016,978-1-5090-3811-4
conf/avss/2006,0-7695-2688-8
conf/avss/2007,978-1-4244-1695-0
conf/avss/2013,978-1-4799-0703-8
conf/avss/2014,978-1-4799-4871-0
conf/avss/2015,978-1-4673-7632-7
conf/avss/2010,978-0-7695-4264-5
conf/paams/2014s,978-3-319-07475-7
conf/paams/2016s,978-3-319-40158-4
conf/paams/2015w,978-3-319-19032-7
conf/paams/2009,978-3-642-00486-5
conf/paams/2016w,978-3-319-39386-5
conf/paams/2013s,978-3-319-00562-1
conf/paams/2013s,978-3-319-00563-8
conf/paams/2012,978-3-642-28785-5
conf/paams/2014w,978-3-319-07766-6
conf/paams/2011,978-3-642-19874-8
conf/paams/2011w,978-3-642-19930-1
conf/paams/2011w,978-3-642-19931-8
conf/paams/2017w,978-3-319-60284-4
conf/paams/2017w,978-3-319-60285-1
conf/paams/2010s,978-3-642-12432-7
conf/paams/2015s,978-3-319-19628-2
conf/paams/2016,978-3-319-39323-0
conf/paams/2013w,978-3-642-38060-0
conf/paams/2013w,978-3-642-38061-7
conf/paams/2012w,978-3-642-28794-7
conf/paams/2013,978-3-642-38072-3
conf/paams/2013,978-3-642-38073-0
conf/paams/2017,978-3-319-59929-8
conf/paams/2017,978-3-319-59930-4
conf/paams/2014,978-3-319-07550-1
conf/paams/2015,978-3-319-18943-7
conf/paams/2010,978-3-642-12383-2
conf/haptics/2009,978-1-4244-3858-7
conf/haptics/2010e,978-3-642-14074-7
conf/haptics/2003,0-7695-1890-7
conf/haptics/2012-2,978-3-642-31403-2
conf/haptics/2016-2,978-3-319-42323-4
conf/haptics/2008e,978-3-540-69056-6
conf/haptics/2012,978-1-4673-0808-3
conf/haptics/2012,978-1-4673-0807-6
conf/haptics/2011,978-1-4577-0297-6
conf/haptics/2008,978-1-4244-2005-6
conf/haptics/2014-1,978-3-662-44192-3
conf/haptics/2005,0-7695-2310-2
conf/haptics/2002,0-7695-1489-8
conf/haptics/2016,978-1-5090-0903-9
conf/haptics/2006,1-4244-0226-3
conf/haptics/2012-1,978-3-642-31400-1
conf/haptics/2007,978-0-7695-2738-3
conf/haptics/2010e1,978-3-642-14063-1
conf/haptics/2013,978-1-4799-0087-9
conf/haptics/2017,978-1-5090-1425-5
conf/haptics/2014,978-1-4799-3131-6
conf/haptics/2015,978-1-4799-6624-0
conf/haptics/2010,978-1-4244-6821-8
conf/haptics/2010,978-1-4244-6820-1
conf/haptics/2004,0-7695-2112-6
conf/haptics/2014-2,978-3-662-44195-4
conf/cloudcom-asia/2015,978-3-319-28429-3
conf/kmo/2014ltec,978-3-319-10670-0
conf/kmo/2015ltec,978-3-319-22628-6
conf/kmo/2012,978-3-642-30866-6
conf/kmo/2016,978-1-4503-4064-9
conf/kmo/2016ltec,978-3-319-42146-9
conf/kmo/2013,978-94-007-7286-1
conf/kmo/2013,978-94-007-7287-8
conf/kmo/2014,978-3-319-08617-0
conf/kmo/2015,978-3-319-21008-7
conf/interval/1975,3-540-07170-9
conf/interval/1985,3-540-16437-5
conf/interval/1985,0-387-16437-5
conf/wsc/1988,0-911801-42-1
conf/wsc/2009,978-1-4244-5770-0
conf/wsc/1998,0-7803-5134-7
conf/wsc/2003,0-7803-8132-7
conf/wsc/2001,0-7803-7309-X
conf/wsc/1993,0-7803-1381-X
conf/wsc/1989,0-911801-58-8
conf/wsc/1991,0-7803-0181-1
conf/wsc/2012,978-1-4673-4779-2
conf/wsc/2012,978-1-4673-4781-5
conf/wsc/2008,978-1-4244-2708-6
conf/wsc/2005,0-7803-9519-0
conf/wsc/1990,0-911801-72-3
conf/wsc/2002,0-7803-7615-3
conf/wsc/1994,0-7803-2109-X
conf/wsc/2016,978-1-5090-4486-3
conf/wsc/2006,1-4244-0501-7
conf/wsc/2007,1-4244-1306-0
conf/wsc/2000,0-7803-6582-8
conf/wsc/1995,0-7803-3018-8
conf/wsc/1986,0-911801-11-1
conf/wsc/1985,0-911801-07-3
conf/wsc/2015,978-1-4673-9741-4
conf/wsc/2010,978-1-4244-9864-2
conf/wsc/1992,0-7803-0798-4
conf/wsc/1996,0-7803-3383-7
conf/wsc/1999-1,0-7803-5780-9
conf/wsc/1997,0-7803-4278-X
conf/wsc/2004,0-7803-8786-4
conf/cidue/2011,978-1-4244-9929-8
conf/cidue/2013,978-1-4673-5849-1
conf/cidue/2014,978-1-4799-4516-0
conf/nas/2009,978-0-7695-3741-2
conf/nas/2012,978-1-4673-1889-1
conf/nas/2011,978-1-4577-1172-5
conf/nas/2016,978-1-5090-3315-7
conf/nas/2007,0-7695-2927-5
conf/nas/2013,978-0-7695-5034-3
conf/nas/2014,978-1-4799-4087-5
conf/nas/2015,978-1-4673-7891-8
conf/nas/2010,978-0-7695-4134-1
conf/fbt/1999,3-89675-918-3
conf/fbt/1998,3-8265-3807-2
conf/fbt/2000,3-8265-7491-5
conf/fbt/1992,3-598-22409-5
conf/fbt/1997,3-88457-315-2
conf/esiat/2009,978-0-7695-3682-8
conf/wmash/2003,1-58113-768-0
conf/wmash/2004,1-58113-877-6
conf/wdas/1999,1-894145-05-4
conf/wdas/1998,1-894145-02-X
conf/wdas/2002,1-894145-13-5
conf/wdas/2000,1-894145-08-9
conf/spin/1999,3-540-66499-8
conf/spin/5000,978-3-540-69849-4
conf/spin/2009,978-3-642-02651-5
conf/spin/2003,3-540-40117-2
conf/spin/2001,3-540-42124-6
conf/spin/2012,978-3-642-31758-3
conf/spin/2011,978-3-642-22305-1
conf/spin/2008,978-3-540-85113-4
conf/spin/2005,3-540-28195-9
conf/spin/2002,3-540-43477-1
conf/spin/2016,978-3-319-32581-1
conf/spin/2006,3-540-33102-6
conf/spin/2007,978-3-540-73369-0
conf/spin/2000,3-540-41030-9
conf/spin/2013,978-3-642-39175-0
conf/spin/2014,978-1-4503-2452-6
conf/spin/2015,978-3-319-23403-8
conf/spin/2010,978-3-642-16163-6
conf/spin/2004,3-540-21314-7
conf/mobileresponse/2008,
conf/mobileresponse/2007,978-3-540-75667-5
conf/waf/2006,84-689-8115-X
conf/nanonet/2009,978-3-642-04849-4
conf/nanonet/2008,978-3-642-02426-9
conf/nanonet/2006,1-4244-0391-X
conf/nanonet/2007,978-963-9799-10-3
conf/sq/1995,3-540-59449-3
conf/pdo/1985,3-540-16446-4
conf/fnss/2016,978-3-319-48020-6
conf/euroimsa/2005,0-88986-486-1
conf/euroimsa/2006,0-88986-566-3
conf/spline/2016,978-1-4673-8917-4
conf/latw/2012,978-1-4673-2355-0
conf/latw/2016,978-1-5090-1331-9
conf/latw/2013,978-1-4799-0595-9
conf/latw/2013,978-1-4799-0597-3
conf/latw/2017,978-1-5386-0415-1
conf/latw/2015,978-1-4673-6710-3
conf/ride/96,0-8186-7289-7
conf/ride/2003,0-7803-7868-7
conf/ride/2001,0-7695-0957-6
conf/ride/2005,0-7695-2390-0
conf/ride/2002,0-7695-1480-4
conf/ride/99,0-7695-0119-2
conf/ride/95,0-8186-7056-8
conf/ride/94,0-8186-5360-4
conf/ride/97,0-8186-7849-6
conf/ride/92,0-8186-2660-7
conf/ride/91,0-8186-2205-9
conf/ride/2004,0-7695-2095-2
conf/vdb/1998,0-412-84400-1
conf/vdb/1989,0-444-87334-1
conf/vdb/1991,0-444-89609-0
conf/vdb/2002,1-4020-7060-8
conf/vdb/2000,0-7923-7835-0
conf/vdb/1995,0-412-72170-8
conf/openidentity/2015,978-3-88579-645-9
conf/valuetools/2009,978-963-9799-70-7
conf/valuetools/2012,978-1-4673-4887-4
conf/valuetools/2011,978-1-936968-09-1
conf/valuetools/2008,978-963-9799-31-8
conf/valuetools/2006,1-59593-504-5
conf/valuetools/2007,978-963-9799-00-4
conf/valuetools/2013,978-1-936968-48-0
conf/valuetools/2014,978-1-63190-057-0
conf/cybersecpods/2016,978-1-5090-0709-7
conf/lisa/1999,1-880446-25-1
conf/lisa/2009,978-1-931971-71-3
conf/lisa/1998,1-880446-40-5
conf/lisa/2001,1-880446-05-7
conf/lisa/2008,978-1-931971-63-8
conf/lisa/2002,1-931971-03-X
conf/lisa/1994,1-880446-64-2
conf/lisa/1995,1-880446-73-1
conf/lisa/2013,978-1-931971-05-8
conf/lisa/1996,1-880446-81-2
conf/lisa/1997,1-880446-90-1
conf/bmvc/1999,1-901725-09-X
conf/bmvc/2009,1-901725-39-1
conf/bmvc/1998,1-901725-04-9
conf/bmvc/2003,1-901725-23-5
conf/bmvc/2001,1-901725-16-2
conf/bmvc/1993,0-952-1898-01
conf/bmvc/1991,3-540-19715-X
conf/bmvc/2012,1-901725-46-4
conf/bmvc/2011,1-901725-43-X
conf/bmvc/2008,978-1-901725-36-0
conf/bmvc/2005,1-901725-29-4
conf/bmvc/2002,1-901725-19-7
conf/bmvc/1994,0-952-1898-1-X
conf/bmvc/2006,1-904410-14-6
conf/bmvc/2007,1-901725-34-0
conf/bmvc/2000,1-901725-13-8
conf/bmvc/1995,0-9521898-2-8
conf/bmvc/2015,1-901725-53-7
conf/bmvc/2010,1-901725-40-5
conf/bmvc/1992,3-540-19777-X
conf/bmvc/1996,0-952189-83-6
conf/bmvc/1997,0-952-18987-9
conf/bmvc/2004,1-901725-25-1
conf/awc/2013,978-1-921770-29-6
conf/awc/2014,978-1-921770-37-1
conf/awc/2015,978-1-921770-48-7
conf/fdg/2009,978-1-60558-437-9
conf/fdg/2012,978-1-4503-1333-9
conf/fdg/2011,978-1-4503-0804-5
conf/fdg/2008,978-1-60558-057-9
conf/fdg/2012pcg,978-1-4503-1447-3
conf/fdg/2013,978-0-9913982-0-1
conf/fdg/2014,978-0-9913982-2-5
conf/fdg/2010,978-1-60558-937-4
conf/educon/2016,978-1-4673-8633-3
conf/educon/2013,978-1-4673-6111-8
conf/educon/2017,978-1-5090-5467-1
conf/educon/2014,978-1-4799-3191-0
conf/educon/2015,978-1-4799-1908-6
conf/iccms/2009,978-0-7695-3562-3
conf/iscslp/2012,978-1-4673-2506-6
conf/iscslp/2008,978-1-4244-2942-4
conf/iscslp/2016,978-1-5090-4294-4
conf/iscslp/2006,3-540-49665-3
conf/iscslp/2014,978-1-4799-4220-6
conf/iscslp/2010,978-1-4244-6246-9
conf/iscslp/2004,0-7803-8678-7
conf/alpuk/1991,3-540-19734-6
conf/alpuk/1990,1-871516-25-0
conf/alpuk/1992,3-540-19783-4
conf/vigta/2012,978-1-4503-1405-3
conf/vigta/2013,978-1-4503-2169-3
conf/ict4ageingwell/2016,978-989-758-180-9
conf/ict4ageingwell/2017,978-989-758-251-6
conf/ict4ageingwell/2015,978-989-758-102-1
conf/fira/2009,978-3-642-03982-9
conf/fira/2011,978-3-642-23146-9
conf/fira/2013,978-3-642-40408-5
conf/fira/2010,978-3-642-15809-4
conf/iccS/2006-4,3-540-34385-7
conf/iccS/2005-2,3-540-26043-9
conf/iccS/2001-2,3-540-42233-1
conf/iccS/2009-2,978-3-642-01972-2
conf/iccS/2006-2,3-540-34381-4
conf/iccS/2001-1,3-540-42232-3
conf/iccS/2009-1,978-3-642-01969-2
conf/iccS/2006-3,3-540-34383-0
conf/iccS/2005-3,3-540-26044-7
conf/iccS/2003-4,3-540-40197-0
conf/iccS/2006-1,3-540-34379-2
conf/iccS/2003-3,3-540-40196-2
conf/iccS/2007-2,978-3-540-72585-5
conf/iccS/2007-3,978-3-540-72587-9
conf/iccS/2003-1,3-540-40194-6
conf/iccS/2004-3,3-540-22116-6
conf/iccS/2008-2,978-3-540-69386-4
conf/iccS/2007-4,978-3-540-72589-3
conf/iccS/2004-2,3-540-22115-8
conf/iccS/2008-1,978-3-540-69383-3
conf/iccS/2002-1,3-540-43591-3
conf/iccS/2008-3,978-3-540-69388-8
conf/iccS/2003-2,3-540-40195-4
conf/iccS/2007-1,978-3-540-72583-1
conf/iccS/2005-1,3-540-26032-3
conf/iccS/2004-4,3-540-22129-8
conf/iccS/2004-1,3-540-22114-X
conf/iccS/2002-2,3-540-43593-X
conf/iccS/2002-3,3-540-43594-8
conf/dbta/2009,978-0-7695-3604-0
conf/dbta/2010,978-1-4244-6977-2
conf/icla/2009,978-3-540-92700-6
conf/icla/2011,978-3-642-18025-5
conf/icla/2013,978-3-642-36038-1
conf/icla/2013,978-3-642-36039-8
conf/icla/2017,978-3-662-54068-8
conf/icla/2015,978-3-662-45823-5
conf/adl/1999,0-7695-0219-9
conf/adl/1998,0-8186-8464-X
conf/adl/2000,0-7695-0659-3
conf/adl/1995,3-540-61410-9
conf/adl/1996,0-8186-7402-4
conf/adl/1997,0-8186-8010-5
conf/smartgridsec/2012,978-3-642-38029-7
conf/cco/2001,3-540-42877-1
conf/gta/1980,3-540-10704-5
conf/gta/1980,0-387-10704-5
conf/cores/2005,978-3-540-25054-8
conf/cores/2013,978-3-319-00968-1
conf/cores/2015,978-3-319-26225-3
conf/psec/2009,978-3-642-02001-8
conf/carla/2016,978-3-319-57971-9
conf/carla/2016,978-3-319-57972-6
conf/carla/2014,978-3-662-45482-4
conf/carla/2015,978-3-319-26927-6
conf/nsyss/2016,978-1-5090-0203-0
conf/nsyss/2015,978-1-4799-8126-7
conf/anziis/1996,0-7803-3667-4
conf/icara/2009,978-1-4244-2712-3
conf/icara/2011s,978-3-642-37386-2
conf/icara/2011,978-1-4577-0329-4
conf/icara/2015,978-1-4799-6466-6
conf/ipmu/1988,3-540-19402-9
conf/ipmu/1988,0-387-19402-9
conf/ipmu/2010-1,978-3-642-14054-9
conf/ipmu/2014-3,978-3-319-08851-8
conf/ipmu/2012-2,978-3-642-31714-9
conf/ipmu/2016-2,978-3-319-40580-3
conf/ipmu/2010-2,978-3-642-14057-0
conf/ipmu/2014-1,978-3-319-08794-8
conf/ipmu/1990,3-540-54346-5
conf/ipmu/1994,3-540-60116-3
conf/ipmu/2012-4,978-3-642-31723-1
conf/ipmu/1986,3-540-18579-8
conf/ipmu/1986,0-387-18579-8
conf/ipmu/2016-1,978-3-319-40595-7
conf/ipmu/2012-3,978-3-642-31717-0
conf/ipmu/2010,978-3-642-14048-8
conf/ipmu/1992,3-540-56735-6
conf/ipmu/2014-2,978-3-319-08854-9
conf/IEEEmsp/2002,0-7803-7713-3
conf/IEEEmsp/2002,0-7803-7714-1
conf/bodynets/2009,978-963-9799-41-7
conf/bodynets/2012,978-1-936968-60-2
conf/bodynets/2011,978-1-936968-29-9
conf/bodynets/2008,978-963-9799-17-2
conf/bodynets/2007,978-963-06-2193-9
conf/bodynets/2013,978-1-936968-89-3
conf/bodynets/2014,978-1-63190-047-1
conf/bodynets/2015,978-1-63190-084-6
conf/bodynets/2010,978-1-4503-0029-2
conf/liss/2016,978-1-5090-1102-5
conf/liss/2011-1,978-989-8425-62-1
conf/liss/2011-3,978-989-8425-64-5
conf/liss/2011-2,978-989-8425-63-8
conf/btw/85,3-540-15196-6
conf/btw/2007w,3-86130-929-7
conf/btw/2015w,978-3-88579-636-7
conf/btw/2009,978-3-88579-238-3
conf/btw/93,3-540-56487-X
conf/btw/2003,3-88579-355-5
conf/btw/2001,3-540-41707-9
conf/btw/2011,978-3-88579-274-1
conf/btw/2011w,978-3-941438-61-3
conf/btw/2017w,978-3-88579-660-2
conf/btw/2005,3-88579-394-6
conf/btw/95,3-540-59095-1
conf/btw/1983,3-540-12733-X
conf/btw/89,3-540-50894-5
conf/btw/2007,978-3-88579-197-3
conf/btw/2013w,978-3-88579-610-7
conf/btw/97,3-540-62569-0
conf/btw/91,3-540-53861-5
conf/btw/2013,978-3-88579-608-4
conf/btw/87,3-540-17736-1
conf/btw/2017,978-3-88579-659-6
conf/btw/2015,978-3-88579-635-0
conf/cdma/2002,3-540-00732-6
conf/fjcc/1986,0-8186-0743-2
conf/ccks/2016,978-981-10-3167-0
conf/eaia/1990,3-540-53678-7
conf/icumt/2009,978-1-4244-3942-3
conf/icumt/2009,978-1-4244-3941-6
conf/icumt/2011,978-1-4577-0682-0
conf/icumt/2016,978-1-4673-8818-4
conf/icumt/2013,978-1-4799-1376-3
conf/icumt/2014,978-1-4799-5291-5
conf/icumt/2015,978-1-4673-9283-9
conf/icumt/2010,978-1-4244-7285-7
conf/cac/2013,978-1-4503-2172-3
conf/aisadm/2005,3-540-26164-8
conf/aisadm/2007,978-3-540-72838-2
conf/unix/1982,3-519-02431-4
conf/iwips/2003,0-9722184-1-6
conf/iwips/2005,0-9722184-7-5
conf/iwips/2004,0-9722184-4-0
conf/soqua/2005,3-540-29033-8
conf/soqua/2006,1-59593-584-3
conf/soqua/2007,978-1-59593-724-7
conf/soqua/2004,3-88579-387-3
conf/iwaenc/2012,978-3-8007-3451-1
conf/iwaenc/2016,978-1-5090-2007-2
conf/iwaenc/2014,978-1-4799-6808-4
conf/mmsys/2016movid,978-1-4503-4357-2
conf/mmsys/2015movid,978-1-4503-3353-5
conf/mmsys/2012,978-1-4503-1131-1
conf/mmsys/2011,978-1-4503-0518-1
conf/mmsys/2015mmve,978-1-4503-3354-2
conf/mmsys/2016,978-1-4503-4297-1
conf/mmsys/2014movid,978-1-4503-2707-7
conf/mmsys/2014mmve,978-1-4503-2708-4
conf/mmsys/2013,978-1-4503-1894-5
conf/mmsys/2017,978-1-4503-5002-0
conf/mmsys/2014,978-1-4503-2705-3
conf/mmsys/2015,978-1-4503-3351-1
conf/mmsys/2010,978-1-60558-914-5
conf/mmsys/2013movid,978-1-4503-1893-8
conf/mmsys/2016mmve,978-1-4503-4358-9
conf/hpcncs/2008,978-1-60651-004-9
conf/hpcncs/2007,978-0-9727412-5-5
conf/mobisec/2009,978-3-642-04433-5
conf/mobisec/2012,978-3-642-33391-0
conf/mobisec/2010,978-3-642-17501-5
conf/fqas/2009,978-3-642-04956-9
conf/fqas/1998,3-540-65082-2
conf/fqas/2011,978-3-642-24763-7
conf/fqas/2002,3-540-00074-7
conf/fqas/2000,3-7908-1347-8
conf/fqas/2013,978-3-642-40768-0
conf/fqas/2017,978-3-319-59691-4
conf/fqas/2017,978-3-319-59692-1
conf/fqas/2015,978-3-319-26153-9
conf/fqas/2004,3-540-22160-3
conf/dsc/2016,978-1-5090-1192-6
conf/ewgdss/2012,978-3-642-41076-5
conf/ewgdss/2011,978-3-642-32190-0
conf/ewgdss/2016,978-3-319-32876-8
conf/ewgdss/2013,978-3-319-11363-0
conf/ewgdss/2017,978-3-319-57486-8
conf/ewgdss/2017,978-3-319-57487-5
conf/ewgdss/2015,978-3-319-18532-3
conf/colis/2002,1591580161
conf/depcos/2009,978-0-7695-3674-3
conf/depcos/2008,978-0-7695-3179-3
conf/depcos/2016,978-3-319-39638-5
conf/depcos/2006,0-7695-2565-2
conf/depcos/2007,0-7695-2850-3
conf/depcos/2013,978-3-319-00944-5
conf/depcos/2014,978-3-319-07012-4
conf/depcos/2015,978-3-319-19215-4
conf/hlk/2003,0-7695-2049-9
conf/voteid/2009,978-3-642-04134-1
conf/voteid/2011,978-3-642-32746-9
conf/voteid/2016,978-3-319-52239-5
conf/voteid/2007,978-3-540-77492-1
conf/voteid/2013,978-3-642-39184-2
conf/voteid/2015,978-3-319-22269-1
conf/wcc/2005,978-3-540-35481-9
conf/isicir/2016,978-1-4673-9019-4
conf/isicir/2014,978-1-4799-4833-8
conf/gcc/2009,978-0-7695-3766-5
conf/gcc/2008,978-0-7695-3449-7
conf/gcc/2005,3-540-30510-6
conf/gcc/2003-1,3-540-21988-9
conf/gcc/2006,0-7695-2694-2
conf/gcc/2006w,0-7695-2695-0
conf/gcc/2007,0-7695-2871-6
conf/gcc/2003-2,3-540-21993-5
conf/gcc/2004-w,3-540-23578-7
conf/gcc/2010,978-0-7695-4313-0
conf/gcc/2004,3-540-23564-7
conf/ococosda/2014,978-1-4799-7094-0
conf/ococosda/2015,978-1-4673-8279-3
conf/iastedCSN/2006,0-88986-608-2
conf/anss/1987,0-8186-0766-1
conf/anss/1988,0-8186-0845-5
conf/anss/1999,0-7695-0128-1
conf/anss/1998,0-8186-8418-6
conf/anss/2003,0-7695-1911-3
conf/anss/2001,0-7695-1092-2
conf/anss/1993,0-8186-3620-3
conf/anss/1989,0-8186-1946-5
conf/anss/1991,0-8186-2169-9
conf/anss/2008,0-7695-3143-1
conf/anss/2005,0-7695-2322-6
conf/anss/1990,0-8186-2067-6
conf/anss/2002,0-7695-1552-5
conf/anss/1994,0-8186-5620-4
conf/anss/2006,0-7695-2559-8
conf/anss/2007,978-0-7695-2814-4
conf/anss/2000,0-7695-0598-8
conf/anss/1995,0-8186-7091-6
conf/anss/1992,0-8186-2765-4
conf/anss/1996,0-8186-7432-6
conf/anss/1997,0-8186-7934-4
conf/anss/2004,0-7695-2110-X
conf/smartcom/2016,978-3-319-52014-8
conf/icete/2014o,978-989-758-044-4
